sheet	row	col	tc_id	rule	old_text	new_text	mechanical
Test Case Specification&Result	200		NR1L-PowerManagement-191	X-nav	2. Read the HU screen and check that the HMI screen is displayed	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	201		NR1L-PowerManagement-192	X-nav	2. Press the HU power button and check that the Antitheft HMI screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	201		NR1L-PowerManagement-192	X-nav	3. Read the HU screen and check that a proper Splash Screen is shown for Respons	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	202		NR1L-PowerManagement-193	X-nav	2. Press the HU power button and check that the Antitheft HMI screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	202		NR1L-PowerManagement-193	X-nav	3. Read the HU screen and check that a proper Splash Screen is shown for Respons	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	203		NR1L-PowerManagement-194	X-nav	3. Press the HU power button and check that the Antitheft HMI screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	203		NR1L-PowerManagement-194	X-nav	4. Read the HU screen and check that a proper Splash Screen is shown for Respons	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	204		NR1L-PowerManagement-195	X-nav	3. Press the HU power button and check that the Antitheft HMI screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	204		NR1L-PowerManagement-195	X-nav	4. Read the HU screen and check that a proper Splash Screen is shown for Respons	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	205		NR1L-PowerManagement-196	X-nav	2. Press the HU power button and check that the HU powers up without the Antithe	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	205		NR1L-PowerManagement-196	X-nav	4. Read the HU screen and check that the proper HMI Antitheft screens are shown 	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	206		NR1L-PowerManagement-197	X-nav	2. Press the HU power button and check that the HU powers up without the Antithe	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	206		NR1L-PowerManagement-197	X-nav	4. Read the HU screen and check that the proper HMI Antitheft screens are shown 	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	207		NR1L-PowerManagement-198	X-nav	2. Read the HU screen and check that the rear view camera video is provided as s	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	208		NR1L-PowerManagement-199	X-nav	2. Read the HU screen and check that the rear view camera video is provided whil	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	209		NR1L-PowerManagement-200	X-nav	2. Press the HU power button and check that the HU powers up without the Antithe	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	209		NR1L-PowerManagement-200	X-nav	4. Read the HU screen and check that the proper HMI Antitheft screens are shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	210		NR1L-PowerManagement-201	X-nav	2. Press the HU power button and check that the HU powers up without the Antithe	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	210		NR1L-PowerManagement-201	X-nav	4. Read the HU screen and check that the proper HMI Antitheft screens are shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	211		NR1L-PowerManagement-202	X-nav	2. Press the HU power button and check that the HU powers up without the Antithe	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	212		NR1L-PowerManagement-203	X-nav	2. Press the HU power button and check that the HU powers up without the Antithe	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	215		NR1L-PowerManagement-206	X-nav	1. Open the auto switch-on setting entry in the HU menu on the ex-factory unit a	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	215		NR1L-PowerManagement-206	X-nav	2. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 4 (Ignition_On) on the 	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	216		NR1L-PowerManagement-207	X-nav	2. Press the HU power button and check that the HU powers up without the Antithe	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	216		NR1L-PowerManagement-207	X-nav	4. Read the HU screen and check that the proper HMI Antitheft screens are shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	218		NR1L-PowerManagement-209	X-nav	2. Press the HU power button and check that the HU powers up without the Antithe	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	218		NR1L-PowerManagement-209	X-nav	3. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 4 (Ignition_On) and che	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	219		NR1L-PowerManagement-210	X-nav	2. Press the HU power button and check that the HU powers up without the Antithe	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	219		NR1L-PowerManagement-210	X-nav	4. Read the HU screen and check that the proper HMI Antitheft screens are shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	220		NR1L-PowerManagement-211	X-nav	1. Power up the HU and let the brand logo screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	220		NR1L-PowerManagement-211	X-nav	2. Read the HU screen and check that the brand logo screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	221		NR1L-PowerManagement-212	X-nav	1. Power up the HU and let the brand logo screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	221		NR1L-PowerManagement-212	X-nav	2. Read the HU screen and check that the brand logo screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	222		NR1L-PowerManagement-213	X-nav	1. Power up the HU and let the brand logo screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	222		NR1L-PowerManagement-213	X-nav	2. Read the HU screen and check that the brand logo screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	223		NR1L-PowerManagement-214	X-nav	1. Power up the HU and let the brand logo screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	223		NR1L-PowerManagement-214	X-nav	2. Read the HU screen and check that the brand logo screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	224		NR1L-PowerManagement-215	X-nav	1. Power up the HU and let the brand logo screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	224		NR1L-PowerManagement-215	X-nav	2. Read the HU screen and check that the brand logo screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	225		NR1L-PowerManagement-216	X-nav	1. Power up the ETM and let the Splash Screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	225		NR1L-PowerManagement-216	X-nav	2. Read the shown Splash Screen and check that it is the Klipsch Splash Screen	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	226		NR1L-PowerManagement-217	X-nav	1. Power up the ETM and let the Splash Screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	226		NR1L-PowerManagement-217	X-nav	2. Read the shown Splash Screen and check that it is the Klipsch Splash Screen	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	228		NR1L-PowerManagement-219	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	229		NR1L-PowerManagement-220	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	229		NR1L-PowerManagement-220	X-nav	3. Open the timeout setting entry in the HU menu and read the timeout setting va	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	230		NR1L-PowerManagement-221	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	230		NR1L-PowerManagement-221	X-nav	3. Open the timeout setting entry in the HU menu and read the timeout setting va	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	231		NR1L-PowerManagement-222	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	232		NR1L-PowerManagement-223	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	232		NR1L-PowerManagement-223	X-nav	3. Open the timeout setting entry in the HU menu and read the timeout setting va	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	233		NR1L-PowerManagement-224	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	233		NR1L-PowerManagement-224	X-nav	3. Open the timeout setting entry in the HU menu and read the timeout setting va	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	234		NR1L-PowerManagement-225	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	235		NR1L-PowerManagement-226	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	235		NR1L-PowerManagement-226	X-nav	3. Open the timeout setting entry in the HU menu and read the timeout setting va	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	236		NR1L-PowerManagement-227	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	236		NR1L-PowerManagement-227	X-nav	3. Open the timeout setting entry in the HU menu and read the timeout setting va	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	237		NR1L-PowerManagement-228	X-nav	1. Open the timeout setting entry in the HU menu on the ex-factory unit and read	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	237		NR1L-PowerManagement-228	X-nav	2. Open the auto switch-on setting entry in the HU menu on the ex-factory unit a	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	237		NR1L-PowerManagement-228	X-nav	3. Open the timeout setting entry in the HU menu on the ex-factory unit and read	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	242		NR1L-PowerManagement-233	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	243		NR1L-PowerManagement-234	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	244		NR1L-PowerManagement-235	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	245		NR1L-PowerManagement-236	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	246		NR1L-PowerManagement-237	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	246		NR1L-PowerManagement-237	X-nav	3. Open the auto switch-on setting entry in the HU menu and read the auto switch	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	246		NR1L-PowerManagement-237	X-nav	4. Open the timeout setting entry in the HU menu and read the timeout setting va	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	247		NR1L-PowerManagement-238	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	247		NR1L-PowerManagement-238	X-nav	3. Open the auto switch-on setting entry in the HU menu and read the auto switch	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	247		NR1L-PowerManagement-238	X-nav	4. Open the timeout setting entry in the HU menu and read the timeout setting va	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	248		NR1L-PowerManagement-239	X-nav	1. Open the timeout setting entry in the HU menu	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	248		NR1L-PowerManagement-239	X-nav	3. Open the auto switch-on setting entry in the HU menu and read the auto switch	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	248		NR1L-PowerManagement-239	X-nav	4. Open the timeout setting entry in the HU menu and read the timeout setting va	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	256		NR1L-PowerManagement-247	X-nav	2. Place a phone call from the paired device and check that the call screen is s	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	257		NR1L-PowerManagement-248	X-nav	2. Place a phone call from the paired device and check that the call screen is s	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	258		NR1L-PowerManagement-249	X-nav	2. Place a phone call from the paired device and check that the call screen is s	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	259		NR1L-PowerManagement-250	X-nav	3. Read the HU screen and check that the disclaimer screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	264		NR1L-PowerManagement-255	X-nav	2. Read the HU screen and check that the disclaimer is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	264		NR1L-PowerManagement-255	X-nav	6. Read the HU screen and check that the disclaimer is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	265		NR1L-PowerManagement-256	X-nav	2. Read the HU display before SplashScreen_Time has elapsed and check that no sp	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	265		NR1L-PowerManagement-256	X-nav	3. Read the HU display after SplashScreen_Time has elapsed and check that the sp	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	266		NR1L-PowerManagement-257	X-nav	2. Read the HU display through SplashScreen_Time and check that no splash screen	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	267		NR1L-PowerManagement-258	X-nav	2. Read the HU display through SplashScreen_Time and check that no splash screen	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	268		NR1L-PowerManagement-259	X-nav	2. Read the HU screen before StandardScreen_Time has elapsed and check that the 	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	268		NR1L-PowerManagement-259	X-nav	3. Read the HU screen after StandardScreen_Time has elapsed and check that the s	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	299		NR1L-PowerManagement-290	X-nav	3. Read the HU screen and check that the FOTA update available pop-up is display	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	300		NR1L-PowerManagement-291	X-nav	3. Read the HU screen and check that the FOTA update available pop-up is display	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	301		NR1L-PowerManagement-292	X-nav	3. Read the HU screen and check that the FOTA update available pop-up is display	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	302		NR1L-PowerManagement-293	X-nav	2. Read the HU screen and check that the pop-up stays on the screen while no int	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	303		NR1L-PowerManagement-294	X-nav	1. Dismiss the FOTA pop-up on the HU screen	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	303		NR1L-PowerManagement-294	X-nav	2. Read the HU screen and check that the FOTA pop-up is dismissed	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	322		NR1L-PowerManagement-313	X-nav	1. Open the profile screen on the HU	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	322		NR1L-PowerManagement-313	X-nav	2. Read the avatar list in the profile screen and check that the Jeep avatars ar	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	323		NR1L-PowerManagement-314	X-nav	1. Open the profile screen on the HU	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	323		NR1L-PowerManagement-314	X-nav	2. Read the avatar list in the profile screen and check that the Fiat avatars ma	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	324		NR1L-PowerManagement-315	X-nav	1. Open the profile screen on the HU	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	324		NR1L-PowerManagement-315	X-nav	2. Read the avatar list in the profile screen and check that the Fiat avatars ar	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	325		NR1L-PowerManagement-316	X-nav	1. Open the climate screen showing the recirc icon	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	326		NR1L-PowerManagement-317	X-nav	1. Open the climate screen showing the recirc icon	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	327		NR1L-PowerManagement-318	X-nav	1. Open the seat settings screen on the HU	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	328		NR1L-PowerManagement-319	X-nav	1. Open the seat settings screen on the HU	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	331		NR1L-PowerManagement-322	X-nav	1. Open the seat settings screen on the HU	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	332		NR1L-PowerManagement-323	X-nav	1. Open the seat settings screen on the HU	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	333		NR1L-PowerManagement-324	X-nav	1. Open the performance gauges screen on the HU	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	337		NR1L-PowerManagement-327	X-nav	1. Open the screen on which the theme is applied	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	338		NR1L-PowerManagement-328	X-nav	1. Open the screen on which the theme is applied	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	339		NR1L-PowerManagement-329	X-nav	2. Read the HU screen and check that a start-up animation is played	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	340		NR1L-PowerManagement-330	X-nav	2. Read the HU screen and check that a start-up animation is played	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	341		NR1L-PowerManagement-331	X-nav	2. Read the HU screen and check that a start-up animation is played	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	342		NR1L-PowerManagement-332	X-nav	2. Read the HU screen and check that no start-up animation is played	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	343		NR1L-PowerManagement-333	X-nav	2. Read the HU screen and check that the current start-up animation is cancelled	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	344		NR1L-PowerManagement-334	X-nav	2. Read the HU screen and check that the current start-up animation is cancelled	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	345		NR1L-PowerManagement-335	X-nav	2. Read the HU screen and check that the current start-up animation is cancelled	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	346		NR1L-PowerManagement-336	X-nav	3. Read the HU screen and check that no start-up animation is played	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	347		NR1L-PowerManagement-337	X-nav	2. Read the HU screen and check that no further start-up animation is played	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	347		NR1L-PowerManagement-337	X-nav	4. Read the HU screen and check that a start-up animation is played again	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	348		NR1L-PowerManagement-338	X-nav	2. Read the HU screen and check that the startup animation is displayed	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	348		NR1L-PowerManagement-338	X-nav	3. Read the screen sequence and check that the startup animation is displayed se	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	349		NR1L-PowerManagement-339	X-nav	3. Read the HU screen and check that no splash screen is visualized	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	357		NR1L-PowerManagement-347	X-nav	2. Read the HU screen and check that the startup animation is played	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	358		NR1L-PowerManagement-348	X-nav	2. Read the HU screen and check that the startup animation is played	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	362		NR1L-PowerManagement-352	X-nav	2. Read the HU screen and check that the startup animation is played	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	363		NR1L-PowerManagement-353	X-nav	1. Power up the HU and let the brand logo screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	363		NR1L-PowerManagement-353	X-nav	2. Read the HU screen and check that the brand logo screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	364		NR1L-PowerManagement-354	X-nav	1. Power up the HU and let the brand logo screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	364		NR1L-PowerManagement-354	X-nav	2. Read the HU screen and check that the brand logo screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	365		NR1L-PowerManagement-355	X-nav	1. Power up the HU and let the brand logo screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	365		NR1L-PowerManagement-355	X-nav	2. Read the HU screen and check that the brand logo screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	366		NR1L-PowerManagement-356	X-nav	1. Power up the HU and let the brand logo screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	366		NR1L-PowerManagement-356	X-nav	2. Read the HU screen and check that the brand logo screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	367		NR1L-PowerManagement-357	X-nav	1. Power up the ETM and let the Splash Screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	367		NR1L-PowerManagement-357	X-nav	2. Read the shown Splash Screen and check that it is the Klipsch Splash Screen	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	368		NR1L-PowerManagement-358	X-nav	1. Power up the ETM and let the Splash Screen be presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	368		NR1L-PowerManagement-358	X-nav	2. Read the shown Splash Screen and check that it is the Klipsch Splash Screen	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	369		NR1L-PowerManagement-359	X-nav	3. Read the HU display and check that only the Splash Screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	370		NR1L-PowerManagement-360	X-nav	3. Read the HU display and check that only the Splash Screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	371		NR1L-PowerManagement-361	X-nav	3. Read the HU display and check that only the Splash Screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	372		NR1L-PowerManagement-362	X-nav	3. Read the HU display and check that only the Splash Screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	374		NR1L-PowerManagement-364	X-nav	3. Read the HU screen and check that the splash screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	374		NR1L-PowerManagement-364	X-nav	4. Read the HU screen and check that the disclaimer screen is shown after the sp	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	375		NR1L-PowerManagement-365	X-nav	3. Read the HU screen and check that the splash screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	375		NR1L-PowerManagement-365	X-nav	4. Read the HU screen and check that the disclaimer screen is shown after the sp	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	376		NR1L-PowerManagement-366	X-nav	3. Read the HU screen and check that the disclaimer screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	377		NR1L-PowerManagement-367	X-nav	3. Read the HU screen and check that the disclaimer screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	378		NR1L-PowerManagement-368	X-nav	3. Read the HU screen and check that the disclaimer screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	379		NR1L-PowerManagement-369	X-nav	3. Read the HU screen and check that the splash screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	379		NR1L-PowerManagement-369	X-nav	4. Read the HU screen and check that the disclaimer screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	380		NR1L-PowerManagement-370	X-nav	3. Read the HU screen and check that the splash screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	380		NR1L-PowerManagement-370	X-nav	4. Read the HU screen and check that the disclaimer screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	381		NR1L-PowerManagement-371	X-nav	3. Read the HU screen and check that the splash screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	381		NR1L-PowerManagement-371	X-nav	4. Read the HU screen and check that the disclaimer screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	382		NR1L-PowerManagement-372	X-nav	3. Read the HU screen and check that the splash screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	382		NR1L-PowerManagement-372	X-nav	4. Read the HU screen and check that the disclaimer screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	383		NR1L-PowerManagement-373	X-nav	3. Read the HU screen and check that the splash screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	383		NR1L-PowerManagement-373	X-nav	4. Read the HU screen and check that the disclaimer screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	384		NR1L-PowerManagement-374	X-nav	3. Read the HU screen and check that the splash screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	384		NR1L-PowerManagement-374	X-nav	4. Read the HU screen and check that the disclaimer screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	385		NR1L-PowerManagement-375	X-nav	3. Read the HU screen and check that the splash screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	385		NR1L-PowerManagement-375	X-nav	4. Read the HU screen and check that the disclaimer screen is not shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	386		NR1L-PowerManagement-376	X-nav	3. Read the HU screen and check that the splash screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	386		NR1L-PowerManagement-376	X-nav	4. Read the HU screen and check that the disclaimer screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	387		NR1L-PowerManagement-377	X-nav	1. Bring the HU through the startup until the disclaimer screen is presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	388		NR1L-PowerManagement-378	X-nav	1. Bring the HU through the startup until the disclaimer screen is presented	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	389		NR1L-PowerManagement-379	X-nav	2. Read the HU screen and check that the core disclaimer screen is shown	（須查 HMI 來源，R-G71(d)：不造 hop）	N
Test Case Specification&Result	390		NR1L-PowerManagement-380	X-nav	3. Read the HU screen on each of those cycles and check that the core disclaimer	（須查 HMI 來源，R-G71(d)：不造 hop）	N
