path	line	rg_id	side	basis	line_text
docs/fw036/RULINGS_LEDGER.md	180	R-G13	LEDGER	SELF_FILE	| R-G13 | 387 | `a1ba5e165f2ad121` | 是 |
docs/fw036/RULINGS_LEDGER.md	181	R-G14	LEDGER	SELF_FILE	| R-G14 | 363 | `0d18b275bc9428d6` | 是 |
docs/fw036/RULINGS_LEDGER.md	187	R-G15	LEDGER	SELF_FILE	## 參考資料庫之版本綁定（R-G15，2026-08-24，全域）
docs/fw036/RULINGS_LEDGER.md	193	R-G15	LEDGER	SELF_FILE	R-G15（參考資料庫之版本綁定 —— 全域）
docs/fw036/RULINGS_LEDGER.md	215	R-G15	LEDGER	SELF_FILE	| R-G15 | 561 | `9b4512a26c552666` | 是 |
docs/fw036/RULINGS_LEDGER.md	221	R-G16	LEDGER	SELF_FILE	## 量測與聚合分離（R-G16，2026-08-24，全域）
docs/fw036/RULINGS_LEDGER.md	227	R-G16	LEDGER	SELF_FILE	R-G16（量測與聚合分離 —— 全域）
docs/fw036/RULINGS_LEDGER.md	251	R-G16	LEDGER	SELF_FILE	> R-G16 所稱之「量測條件」**自此明文包含計數口徑** ——
docs/fw036/RULINGS_LEDGER.md	260	R-G13	LEDGER	SELF_FILE	## R-G13 之補充（2026-08-24，全域）
docs/fw036/RULINGS_LEDGER.md	262	R-G13	LEDGER	SELF_FILE	併於 R-G13 原條之下；**原條全文不動**，見上方「參考素材庫條文」節。
docs/fw036/RULINGS_LEDGER.md	265	R-G13	LEDGER	SELF_FILE	R-G13 補充（查詢鍵不限於 DBC —— 併入原條）
docs/fw036/RULINGS_LEDGER.md	280	R-G16	LEDGER	SELF_FILE	| R-G16 | 527 | `14f1899d59fee11d` | 是 |
docs/fw036/RULINGS_LEDGER.md	281	R-G13	LEDGER	SELF_FILE	| R-G13 補充 | 337 | `fd7f12de1170bf84` | 是 |
docs/fw036/RULINGS_LEDGER.md	287	R-G17	LEDGER	SELF_FILE	## 匯出檔自帶字典之校驗（R-G17，2026-08-25，全域）
docs/fw036/RULINGS_LEDGER.md	293	R-G17	LEDGER	SELF_FILE	R-G17（匯出檔之自帶字典須逐欄校驗 —— 全域）
docs/fw036/RULINGS_LEDGER.md	312	R-G17	LEDGER	SELF_FILE	| R-G17 | 394 | `8e1a45c80c9a46a2` | 是 |
docs/fw036/RULINGS_LEDGER.md	318	R-G18	LEDGER	SELF_FILE	## `--scaffold` 搬移之後果（R-G18，2026-08-25，全域）
docs/fw036/RULINGS_LEDGER.md	324	R-G18	LEDGER	SELF_FILE	R-G18（`--scaffold` 之搬移使 intake 不可重現 —— 全域）
docs/fw036/RULINGS_LEDGER.md	346	R-G18	LEDGER	SELF_FILE	| R-G18 | 564 | `f003d7f9833cb671` | 是 |
docs/fw036/RULINGS_LEDGER.md	352	R-G19	LEDGER	SELF_FILE	## R-G19 — 寫回作業規定全專案化（Pei, 2026-08-25）
docs/fw036/RULINGS_LEDGER.md	358	R-G19	LEDGER	SELF_FILE	R-G19（Pei, 2026-08-25）—— 寫回作業規定全專案化
docs/fw036/RULINGS_LEDGER.md	389	R-G19	LEDGER	SELF_FILE	| R-G19 | 882 | `fef0cad264e9ddd2` | 是 |
docs/fw036/RULINGS_LEDGER.md	396	R-G19	LEDGER	SELF_FILE	## 理由與數字、報告與量測（R-G19／R-G20，2026-08-25，全域）
docs/fw036/RULINGS_LEDGER.md	396	R-G20	LEDGER	SELF_FILE	## 理由與數字、報告與量測（R-G19／R-G20，2026-08-25，全域）
docs/fw036/RULINGS_LEDGER.md	402	R-G19	LEDGER	SELF_FILE	R-G19（理由與數字須分別驗證 —— 全域）
docs/fw036/RULINGS_LEDGER.md	417	R-G20	LEDGER	SELF_FILE	R-G20（報告中之摘要數字須為機器輸出 —— 全域）
docs/fw036/RULINGS_LEDGER.md	422	R-G16	LEDGER	SELF_FILE	自動檢查**。R-G16 所列之三次缺陷皆在量測之後的處理階段，
docs/fw036/RULINGS_LEDGER.md	435	R-G21	LEDGER	SELF_FILE	## 授權之界定與斷言之驗證（R-G21／R-G22，2026-08-25，全域）
docs/fw036/RULINGS_LEDGER.md	435	R-G22	LEDGER	SELF_FILE	## 授權之界定與斷言之驗證（R-G21／R-G22，2026-08-25，全域）
docs/fw036/RULINGS_LEDGER.md	441	R-G21	LEDGER	SELF_FILE	R-G21（共用腳本之授權以行為界定，不以處數界定 —— 全域）
docs/fw036/RULINGS_LEDGER.md	470	R-G22	LEDGER	SELF_FILE	R-G22（斷言式表述須由腳本產出 —— R-G20 之延伸，全域）
docs/fw036/RULINGS_LEDGER.md	470	R-G20	LEDGER	SELF_FILE	R-G22（斷言式表述須由腳本產出 —— R-G20 之延伸，全域）
docs/fw036/RULINGS_LEDGER.md	474	R-G20	LEDGER	SELF_FILE	理由：R-G20 所規制者為謄寫之數字，本條所規制者為**數字之間的關係
docs/fw036/RULINGS_LEDGER.md	486	R-G23	LEDGER	SELF_FILE	## 綁定須被檢查（R-G23，2026-08-25，全域）
docs/fw036/RULINGS_LEDGER.md	492	R-G23	LEDGER	SELF_FILE	R-G23（綁定須被檢查，宣告不等於保護 —— 全域）
docs/fw036/RULINGS_LEDGER.md	493	R-G15	LEDGER	SELF_FILE	R-G15 要求 `feature.yaml` 之 `reference:` 節逐項綁定參考資料庫之
docs/fw036/RULINGS_LEDGER.md	510	R-G24	LEDGER	SELF_FILE	## marker 衝突之解（R-G24，2026-08-25，全域）
docs/fw036/RULINGS_LEDGER.md	516	R-G24	LEDGER	SELF_FILE	R-G24（marker 衝突以較嚴者為準 —— 全域）
docs/fw036/RULINGS_LEDGER.md	540	R-G25	LEDGER	SELF_FILE	## 「宣稱不做 X」之測試（R-G25，2026-08-25，全域）
docs/fw036/RULINGS_LEDGER.md	546	R-G25	LEDGER	SELF_FILE	R-G25（「宣稱不做 X」之測試須連跑兩次 —— 全域）
docs/fw036/RULINGS_LEDGER.md	567	R-G25	LEDGER	SELF_FILE	> R-G25 規制「宣稱不做 X」之測試須連跑兩次。其精神及於另一形態 ——
docs/fw036/RULINGS_LEDGER.md	575	R-G26	LEDGER	SELF_FILE	## 合併包 19 之全域條文（R-G26–R-G31，2026-08-25）
docs/fw036/RULINGS_LEDGER.md	577	R-G26	LEDGER	SELF_FILE	來源：`features/display/docs/handoff/14_mapping_audit.md` §四（R-G26／R-G27）與 `features/display/docs/RETROSPECTIVE.md` §四（R-G28–R-G31）。
docs/fw036/RULINGS_LEDGER.md	577	R-G27	LEDGER	SELF_FILE	來源：`features/display/docs/handoff/14_mapping_audit.md` §四（R-G26／R-G27）與 `features/display/docs/RETROSPECTIVE.md` §四（R-G28–R-G31）。
docs/fw036/RULINGS_LEDGER.md	577	R-G28	LEDGER	SELF_FILE	來源：`features/display/docs/handoff/14_mapping_audit.md` §四（R-G26／R-G27）與 `features/display/docs/RETROSPECTIVE.md` §四（R-G28–R-G31）。
docs/fw036/RULINGS_LEDGER.md	581	R-G26	LEDGER	SELF_FILE	R-G26（綠燈須連同其母體一併引用 —— 全域）
docs/fw036/RULINGS_LEDGER.md	598	R-G27	LEDGER	SELF_FILE	R-G27（概念映射須以確切詞組或欄位鍵為據 —— 全域）
docs/fw036/RULINGS_LEDGER.md	624	R-G28	LEDGER	SELF_FILE	R-G28（裁決選單須先驗證其能解題 —— 全域）
docs/fw036/RULINGS_LEDGER.md	637	R-G29	LEDGER	SELF_FILE	R-G29（未驗項分流：交付正確性 vs 鷹架品質 —— 全域）
docs/fw036/RULINGS_LEDGER.md	915	R-G27	LEDGER	SELF_FILE	R-G27 防過寬，本條防過嚴。
docs/fw036/RULINGS_LEDGER.md	1113	R-G23	LEDGER	SELF_FILE	> **取號記錄（R-G23′ live 取號）**：落條前實測 ——
docs/fw036/RULINGS_LEDGER.md	1117	R-G12	LEDGER	SELF_FILE	> **待 Pei 裁：R-G12／R-G13／R-G14 二檔撞號（2026-08-30 實測）**
docs/fw036/RULINGS_LEDGER.md	1117	R-G13	LEDGER	SELF_FILE	> **待 Pei 裁：R-G12／R-G13／R-G14 二檔撞號（2026-08-30 實測）**
docs/fw036/RULINGS_LEDGER.md	1117	R-G14	LEDGER	SELF_FILE	> **待 Pei 裁：R-G12／R-G13／R-G14 二檔撞號（2026-08-30 實測）**
docs/fw036/RULINGS_LEDGER.md	1121	R-G12	LEDGER	SELF_FILE	> | R-G12 | `git commit` 一律帶 pathspec | 參考素材庫之位置與 manifest |
docs/fw036/RULINGS_LEDGER.md	1122	R-G13	LEDGER	SELF_FILE	> | R-G13 | 裁決引用制（`R-XX@<sha8>`）| 查無之成立要件 |
docs/fw036/RULINGS_LEDGER.md	1123	R-G14	LEDGER	SELF_FILE	> | R-G14 | 綠色通道（一批一上繳之例外）| 查無台帳 |
docs/fw036/RULINGS_LEDGER.md	1125	R-G13	LEDGER	SELF_FILE	> 二組皆註「Pei 2026-08-24、全域」。後果：凡引用「R-G13」者皆歧義，
docs/fw036/RULINGS_LEDGER.md	1126	R-G13	LEDGER	SELF_FILE	> 而 R-G13／R-G14 是全案引用最頻之二條。
docs/fw036/RULINGS_LEDGER.md	1126	R-G14	LEDGER	SELF_FILE	> 而 R-G13／R-G14 是全案引用最頻之二條。
docs/fw036/RULINGS_LEDGER.md	1185	R-G22	LEDGER	SELF_FILE	> 依 R-G22 其 sha 必變，須 Pei 另一字）；
docs/fw036/RULINGS_LEDGER.md	1256	R-G25	LEDGER	SELF_FILE	sandbox 名之檔不進 delivered/。每一檔須有 MANIFEST.tsv 一列（R-G25）。
docs/fw036/RULINGS_LEDGER.md	1267	R-G17	LEDGER	SELF_FILE	以上一至七由 lint_docs036 新閘 DELIVERY-SPEC 守之，登 GATES.tsv（R-G17）；
docs/fw036/RULINGS_LEDGER.md	1269	R-G25	LEDGER	SELF_FILE	廢用，新檔不得再落此處（R-G25 之 output/ 讀為含此處）。
docs/fw036/SHA_MIGRATION.tsv	1	R-G22	FO	CONTEXT_KW	# R-G22′ 遷移對照（下放包 57 T69a；下放包 58 T70a 後重生）。
docs/fw036/SHA_MIGRATION.tsv	3	R-G18	AMBIGUOUS	NO_KW	# 歷史包依 R-G18 之精神不追改，故其所引之 sha8 一律為舊式（含成因段）。
docs/fw036/SHA_MIGRATION.tsv	6	R-G13	FO	CONTEXT_KW	# ⚠ `R-G13` 自身之 `body_sha` 亦因本次改制而變（`e67a4fc3` → `854f1050`）——
docs/fw036/SHA_MIGRATION.tsv	20	R-G12	AMBIGUOUS	NO_KW	"R-G12	eabe2726	eabe2726	Y	section	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	21	R-G13	AMBIGUOUS	NO_KW	"R-G13	abdc56e3	854f1050	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	22	R-G14	AMBIGUOUS	NO_KW	"R-G14	fb508d10	fe92f06c	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	23	R-G15	AMBIGUOUS	NO_KW	"R-G15	2aa0c28f	a6d2d055	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	24	R-G16	AMBIGUOUS	NO_KW	"R-G16	2ec55d94	7918a7a2	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	25	R-G17	AMBIGUOUS	NO_KW	"R-G17	24cdeec6	fc029a89	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	26	R-G18	AMBIGUOUS	NO_KW	"R-G18	8f61f9fd	5fe1d67b	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	27	R-G19	AMBIGUOUS	NO_KW	"R-G19	bd206972	d1054896	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	28	R-G20	AMBIGUOUS	NO_KW	"R-G20	3d0cd37b	8b841b5a	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	29	R-G21	AMBIGUOUS	NO_KW	"R-G21	1230e795	b5ab30d6	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	30	R-G22	AMBIGUOUS	NO_KW	"R-G22	bca29f8f	3253a3d6	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	31	R-G23	AMBIGUOUS	NO_KW	"R-G23	67bae889	84988030	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	32	R-G23	AMBIGUOUS	NO_KW	"R-G23′	990b1c2e	85dcb7aa	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	33	R-G24	AMBIGUOUS	NO_KW	"R-G24	bd9a8cc0	20383c2f	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	34	R-G25	AMBIGUOUS	NO_KW	"R-G25	50be5127	22923d2e	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	35	R-G26	AMBIGUOUS	NO_KW	"R-G26	ce4fdff2	12d1ab96	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	36	R-G27	AMBIGUOUS	NO_KW	"R-G27	2bd39a12	8e2be146	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/SHA_MIGRATION.tsv	37	R-G28	AMBIGUOUS	NO_KW	"R-G28	0336d5bc	0722d230	N	fenced	docs/fw036/FEATURE_ONBOARDING.md"
docs/fw036/handoff/22_process_improvement.md	45	R-G13	FO	CONTEXT_KW	C-1（§8.1，被 R-G13 取代之部分）：
docs/fw036/handoff/22_process_improvement.md	48	R-G14	FO	CONTEXT_KW	C-2（§8.8，被 R-G14 加註）：
docs/fw036/handoff/22_process_improvement.md	51	R-G15	FO	CONTEXT_KW	C-3（§1.2 現行無數字化退出準則；R-G15 為新增，不取代既有文字）
docs/fw036/handoff/22_process_improvement.md	53	R-G17	FO	CONTEXT_KW	C-4（G-A，併入 R-G17 管理）：
docs/fw036/handoff/22_process_improvement.md	58	R-G13	AMBIGUOUS	NO_KW	> 編號自 R-G13 起。canon 現行最末為 R-G12（兩個 §9 皆同）；
docs/fw036/handoff/22_process_improvement.md	58	R-G12	AMBIGUOUS	NO_KW	> 編號自 R-G13 起。canon 現行最末為 R-G12（兩個 §9 皆同）；
docs/fw036/handoff/22_process_improvement.md	59	R-G13	AMBIGUOUS	NO_KW	> W-P1 執行時須先驗 RULINGS_LEDGER 與全 repo 無 R-G13+ 既用，
docs/fw036/handoff/22_process_improvement.md	62	R-G13	FO	CONTEXT_KW	### R-G13 — 裁決引用制（取代 §8.1「裁決逐字照錄」）
docs/fw036/handoff/22_process_improvement.md	65	R-G13	AMBIGUOUS	NO_KW	R-G13：裁決條文集中於各 feature 之 RULINGS.md 與 canon §9，每條具穩定
docs/fw036/handoff/22_process_improvement.md	74	R-G14	FO	CONTEXT_KW	### R-G14 — 綠色通道（§8.8 之例外）
docs/fw036/handoff/22_process_improvement.md	77	R-G14	AMBIGUOUS	NO_KW	R-G14：post-pilot Phase 6 批次，連續 3 批同時滿足
docs/fw036/handoff/22_process_improvement.md	82	R-G14	FO	CONTEXT_KW	重新累計。§8.8「一批一上繳」加註「除 R-G14 生效期間」。
docs/fw036/handoff/22_process_improvement.md	85	R-G15	FO	CONTEXT_KW	### R-G15 — Pilot 退出準則（新增於 canon §1.2）
docs/fw036/handoff/22_process_improvement.md	88	R-G15	FO	CONTEXT_KW	R-G15：pilot 判定以 done-region check 後之分類計：
docs/fw036/handoff/22_process_improvement.md	98	R-G16	FO	CONTEXT_KW	### R-G16 — 預期數字自動生成
docs/fw036/handoff/22_process_improvement.md	101	R-G16	FO	CONTEXT_KW	R-G16：下放包之預期數字表由 `scripts/expected_numbers.py` 自
docs/fw036/handoff/22_process_improvement.md	107	R-G17	FO	CONTEXT_KW	### R-G17 — 閘登錄簿與除役
docs/fw036/handoff/22_process_improvement.md	110	R-G17	FO	CONTEXT_KW	R-G17：`docs/runtime/GATES.tsv` 登錄每支 lint 閘：id、判準一句話、
docs/fw036/handoff/22_process_improvement.md	115	R-G17	FO	CONTEXT_KW	[SUPERSEDED by R-G17 — 管理機制部分]。
docs/fw036/handoff/22_process_improvement.md	118	R-G18	FO	CONTEXT_KW	### R-G18 — canon 引用唯一可解析
docs/fw036/handoff/22_process_improvement.md	121	R-G18	FO	CONTEXT_KW	R-G18：canon 之章節引用（「canon §X」「§5a 第 N 條」「R-Gn」）須全域
docs/fw036/handoff/22_process_improvement.md	127	R-G19	FO	CONTEXT_KW	### R-G19 — prompt 指紋（TC 規則抗漂移之一）
docs/fw036/handoff/22_process_improvement.md	130	R-G19	AMBIGUOUS	NO_KW	R-G19：每批之批次 manifest 記錄本批實際使用之 prompt 模板 sha256 與
docs/fw036/handoff/22_process_improvement.md	135	R-G20	FO	CONTEXT_KW	### R-G20 — 規則副本同步指紋（TC 規則抗漂移之二）
docs/fw036/handoff/22_process_improvement.md	138	R-G20	AMBIGUOUS	NO_KW	R-G20：每次 pilot review 與 feature close-out，執行層回報
docs/fw036/handoff/22_process_improvement.md	144	R-G21	FO	CONTEXT_KW	### R-G21 — 自查表機檢對映（TC 規則抗漂移之三）
docs/fw036/handoff/22_process_improvement.md	147	R-G21	FO	CONTEXT_KW	R-G21：§9 自查表逐項標註其保證來源：有對應 lint 閘者記閘 id
docs/fw036/handoff/22_process_improvement.md	159	R-G13	AMBIGUOUS	NO_KW	1. 驗證 R-G13~R-G21 編號無碰撞（掃全 repo `R-G1[3-9]|R-G2[01]`，
docs/fw036/handoff/22_process_improvement.md	159	R-G21	AMBIGUOUS	NO_KW	1. 驗證 R-G13~R-G21 編號無碰撞（掃全 repo `R-G1[3-9]|R-G2[01]`，
docs/fw036/handoff/22_process_improvement.md	164	R-G13	AMBIGUOUS	NO_KW	3. 追認後之 R-G13~R-G21 併入 canon §9
docs/fw036/handoff/22_process_improvement.md	164	R-G21	AMBIGUOUS	NO_KW	3. 追認後之 R-G13~R-G21 併入 canon §9
docs/fw036/handoff/22_process_improvement.md	170	R-G12	FO	CONTEXT_KW	7. Pei 過目 diff → Pei commit（pathspec 明列，R-G12）
docs/fw036/handoff/22_process_improvement.md	213	R-G13	FO	CONTEXT_KW	- [x] R-G13 裁決引用制 — 區塊已列
docs/fw036/handoff/22_process_improvement.md	214	R-G14	FO	CONTEXT_KW	- [x] R-G14 綠色通道 — 區塊已列
docs/fw036/handoff/22_process_improvement.md	215	R-G15	FO	CONTEXT_KW	- [x] R-G15 pilot 退出準則 — 區塊已列
docs/fw036/handoff/22_process_improvement.md	216	R-G16	FO	CONTEXT_KW	- [x] R-G16 預期數字自動生成 — 區塊已列
docs/fw036/handoff/22_process_improvement.md	217	R-G17	FO	CONTEXT_KW	- [x] R-G17 閘登錄簿與除役 — 區塊已列
docs/fw036/handoff/22_process_improvement.md	218	R-G18	FO	CONTEXT_KW	- [x] R-G18 canon 引用唯一可解析 — 區塊已列
docs/fw036/handoff/22_process_improvement.md	219	R-G19	FO	CONTEXT_KW	- [x] R-G19 prompt 指紋 — 區塊已列
docs/fw036/handoff/22_process_improvement.md	220	R-G20	FO	CONTEXT_KW	- [x] R-G20 規則副本同步指紋 — 區塊已列
docs/fw036/handoff/22_process_improvement.md	221	R-G21	FO	CONTEXT_KW	- [x] R-G21 自查表機檢對映 — 區塊已列
docs/fw036/handoff/22_process_improvement.md	224	R-G12	AMBIGUOUS	NO_KW	G-A、G-D、G-E、G-K、R-G2、R-G5、R-G12、通則 11、A-PJ51。
docs/fw036/handoff/23_process_improvement.md	11	R-G13	AMBIGUOUS	NO_KW	(1) P1–P7 方向與 §D 條文 R-G13~R-G21 視為追認；
docs/fw036/handoff/23_process_improvement.md	11	R-G21	AMBIGUOUS	NO_KW	(1) P1–P7 方向與 §D 條文 R-G13~R-G21 視為追認；
docs/fw036/handoff/23_process_improvement.md	16	R-G13	FO	CONTEXT_KW	- 往返太多 → R-G13（引用制砍抄寫）、R-G14（綠色通道）、R-G16（預期數字自動化）
docs/fw036/handoff/23_process_improvement.md	16	R-G14	FO	CONTEXT_KW	- 往返太多 → R-G13（引用制砍抄寫）、R-G14（綠色通道）、R-G16（預期數字自動化）
docs/fw036/handoff/23_process_improvement.md	16	R-G16	FO	CONTEXT_KW	- 往返太多 → R-G13（引用制砍抄寫）、R-G14（綠色通道）、R-G16（預期數字自動化）
docs/fw036/handoff/23_process_improvement.md	17	R-G17	FO	CONTEXT_KW	- 規則不遵守 → R-G17（閘登錄與除役）、R-G18（引用唯一可解析）、
docs/fw036/handoff/23_process_improvement.md	17	R-G18	FO	CONTEXT_KW	- 規則不遵守 → R-G17（閘登錄與除役）、R-G18（引用唯一可解析）、
docs/fw036/handoff/23_process_improvement.md	18	R-G19	FO	CONTEXT_KW	R-G19（prompt 指紋）、R-G20（規則副本同步）、R-G21（自查表機檢對映）
docs/fw036/handoff/23_process_improvement.md	18	R-G20	FO	CONTEXT_KW	R-G19（prompt 指紋）、R-G20（規則副本同步）、R-G21（自查表機檢對映）
docs/fw036/handoff/23_process_improvement.md	18	R-G21	FO	CONTEXT_KW	R-G19（prompt 指紋）、R-G20（規則副本同步）、R-G21（自查表機檢對映）
docs/fw036/handoff/23_process_improvement.md	53	R-G20	AMBIGUOUS	NO_KW	其所載 sha `fa9833ae64c9092f` 為改寫前之值 — 此即 R-G20 要攔之形態，
docs/fw036/handoff/23_process_improvement.md	58	R-G13	FO	CONTEXT_KW	C-1（§8.1，被 R-G13 取代之部分）：
docs/fw036/handoff/23_process_improvement.md	61	R-G14	FO	CONTEXT_KW	C-2（§8.8，被 R-G14 加註）：
docs/fw036/handoff/23_process_improvement.md	64	R-G15	FO	CONTEXT_KW	C-3（§1.2 現行無數字化退出準則；R-G15 為新增，不取代既有文字）
docs/fw036/handoff/23_process_improvement.md	66	R-G17	FO	CONTEXT_KW	C-4（G-A，併入 R-G17 管理）：
docs/fw036/handoff/23_process_improvement.md	71	R-G13	AMBIGUOUS	NO_KW	> 編號自 R-G13 起。canon 現行最末為 R-G12（兩個 §9 皆同）；
docs/fw036/handoff/23_process_improvement.md	71	R-G12	AMBIGUOUS	NO_KW	> 編號自 R-G13 起。canon 現行最末為 R-G12（兩個 §9 皆同）；
docs/fw036/handoff/23_process_improvement.md	72	R-G13	AMBIGUOUS	NO_KW	> W-P1 執行時須先驗 RULINGS_LEDGER 與全 repo 無 R-G13+ 既用，
docs/fw036/handoff/23_process_improvement.md	75	R-G13	FO	CONTEXT_KW	### R-G13 — 裁決引用制（取代 §8.1「裁決逐字照錄」）
docs/fw036/handoff/23_process_improvement.md	78	R-G13	AMBIGUOUS	NO_KW	R-G13：裁決條文集中於各 feature 之 RULINGS.md 與 canon §9，每條具穩定
docs/fw036/handoff/23_process_improvement.md	87	R-G14	FO	CONTEXT_KW	### R-G14 — 綠色通道（§8.8 之例外）
docs/fw036/handoff/23_process_improvement.md	90	R-G14	AMBIGUOUS	NO_KW	R-G14：post-pilot Phase 6 批次，連續 3 批同時滿足
docs/fw036/handoff/23_process_improvement.md	95	R-G14	FO	CONTEXT_KW	重新累計。§8.8「一批一上繳」加註「除 R-G14 生效期間」。
docs/fw036/handoff/23_process_improvement.md	98	R-G15	FO	CONTEXT_KW	### R-G15 — Pilot 退出準則（新增於 canon §1.2）
docs/fw036/handoff/23_process_improvement.md	101	R-G15	FO	CONTEXT_KW	R-G15：pilot 判定以 done-region check 後之分類計：
docs/fw036/handoff/23_process_improvement.md	111	R-G16	FO	CONTEXT_KW	### R-G16 — 預期數字自動生成
docs/fw036/handoff/23_process_improvement.md	114	R-G16	FO	CONTEXT_KW	R-G16：下放包之預期數字表由 `scripts/expected_numbers.py` 自
docs/fw036/handoff/23_process_improvement.md	120	R-G17	FO	CONTEXT_KW	### R-G17 — 閘登錄簿與除役
docs/fw036/handoff/23_process_improvement.md	123	R-G17	FO	CONTEXT_KW	R-G17：`docs/runtime/GATES.tsv` 登錄每支 lint 閘：id、判準一句話、
docs/fw036/handoff/23_process_improvement.md	128	R-G17	FO	CONTEXT_KW	[SUPERSEDED by R-G17 — 管理機制部分]。
docs/fw036/handoff/23_process_improvement.md	131	R-G18	FO	CONTEXT_KW	### R-G18 — canon 引用唯一可解析
docs/fw036/handoff/23_process_improvement.md	134	R-G18	FO	CONTEXT_KW	R-G18：canon 之章節引用（「canon §X」「§5a 第 N 條」「R-Gn」）須全域
docs/fw036/handoff/23_process_improvement.md	140	R-G19	FO	CONTEXT_KW	### R-G19 — prompt 指紋（TC 規則抗漂移之一）
docs/fw036/handoff/23_process_improvement.md	143	R-G19	AMBIGUOUS	NO_KW	R-G19：每批之批次 manifest 記錄本批實際使用之 prompt 模板 sha256 與
docs/fw036/handoff/23_process_improvement.md	148	R-G20	FO	CONTEXT_KW	### R-G20 — 規則副本同步指紋（TC 規則抗漂移之二）
docs/fw036/handoff/23_process_improvement.md	151	R-G20	AMBIGUOUS	NO_KW	R-G20：每次 pilot review 與 feature close-out，執行層回報
docs/fw036/handoff/23_process_improvement.md	157	R-G21	FO	CONTEXT_KW	### R-G21 — 自查表機檢對映（TC 規則抗漂移之三）
docs/fw036/handoff/23_process_improvement.md	160	R-G21	FO	CONTEXT_KW	R-G21：§9 自查表逐項標註其保證來源：有對應 lint 閘者記閘 id
docs/fw036/handoff/23_process_improvement.md	172	R-G13	AMBIGUOUS	NO_KW	1. 驗證 R-G13~R-G21 編號無碰撞（掃全 repo `R-G1[3-9]|R-G2[01]`，
docs/fw036/handoff/23_process_improvement.md	172	R-G21	AMBIGUOUS	NO_KW	1. 驗證 R-G13~R-G21 編號無碰撞（掃全 repo `R-G1[3-9]|R-G2[01]`，
docs/fw036/handoff/23_process_improvement.md	177	R-G13	AMBIGUOUS	NO_KW	3. R-G13~R-G21 併入 canon §9
docs/fw036/handoff/23_process_improvement.md	177	R-G21	AMBIGUOUS	NO_KW	3. R-G13~R-G21 併入 canon §9
docs/fw036/handoff/23_process_improvement.md	183	R-G12	FO	CONTEXT_KW	7. Pei 過目 diff → Pei commit（pathspec 明列，R-G12）
docs/fw036/handoff/23_process_improvement.md	232	R-G13	FO	CONTEXT_KW	- [x] R-G13 裁決引用制 — 區塊已列
docs/fw036/handoff/23_process_improvement.md	233	R-G14	FO	CONTEXT_KW	- [x] R-G14 綠色通道 — 區塊已列
docs/fw036/handoff/23_process_improvement.md	234	R-G15	FO	CONTEXT_KW	- [x] R-G15 pilot 退出準則 — 區塊已列
docs/fw036/handoff/23_process_improvement.md	235	R-G16	FO	CONTEXT_KW	- [x] R-G16 預期數字自動生成 — 區塊已列
