swe_id	family	src_ref	title	desc
SWE1-VC-LeftFrontVentedSeat-005	VentedSeat	SYS-RA-CFTS044-062	Left Front Vented Seat	"*HW supplier shall notify the $VentedSeatFL$ signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ signal from VHAL and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signal and determine the supported vented seat levels.
*For vehicles with two states (i.e. LO, MED, and HI), the HU shall implement the following requirements
*The HMI shall interpret the $VentedSeatFL$ signal as follows:
If $VentedSeatFL$ = [Vented Seat Off / VS_OFF]
If $VentedSeatFL$ = [Vented Seat Low / VS_LO]
If$VentedSeatFL$ = [Vented Seat Medium / VS_MED]
If $VentedSeatFL$ = [Vented Seat High / VS_HI]
Any other value of $VentedSeatFL$ shall be considered invalid by the HMI."
SWE1-VC-LeftFrontVentedSeat-006	VentedSeat	SYS-RA-CFTS044-063	Left Front Vented Seat	"*HW supplier shall notify the $VentedSeatFL$ signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ signal and and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signal and compare it with the internally stored status of the LF vented seat.
*If the received $VentedSeatFL$ value is valid and different from the stored value, the HMI shall update the stored status with the new value and update the display to reflect the new state."
SWE1-VC-LeftFrontVentedSeat-007	VentedSeat	SYS-RA-CFTS044-064	Left Front Vented Seat	"*HW supplier shall notify the $VentedSeatFL$ signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signal.
*If the received $VentedSeatFL$ value is invalid, the HMI shall ignore the signal and retain the previously stored status without updating the display."
SWE1-VC-LeftFrontVentedSeat-008	VentedSeat	SYS-RA-CFTS044-065	Left Front Vented Seat	"*HW supplier shall notify the PrplsnSysAtv and Hybrid_Type signals via the VHAL interface.
*CarPropertyService shall receive the PrplsnSysAtv and Hybrid_Type signals from VHAL and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals and and determine the supported vented seat levels.
*If $PrplsnSysAtv$ = [Not Active] and $Hybrid_Type$ = [[PHEV] OR [BEV] OR [HEV] OR [REPB] OR [FCEV]], the left front vented seat switch shall be displayed as greyed-out in the HMI."
SWE1-VC-LeftFrontVentedSeat-009	VentedSeat	SYS-RA-CFTS044-066	Left Front Vented Seat Switch	"*HW supplier shall notify the EngRun_Stat and Hybrid_Type signals via the VHAL interface.
*CarPropertyService shall receive the EngRun_Stat and Hybrid_Type signals from VHAL and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals and and determine the supported vented seat levels.
*For vehicles not equipped with the Stop-Start feature, if $EngRun_Stat$ <> [IDLE_STBL//UNLIMITED//LIMITED//RUN] and $Hybrid_Type$ <> [[PHEV] OR [BEV] OR [HEV] OR [REPB] OR [FCEV]], the left front vented seat switch shall be displayed as greyed-out in the HMI."
SWE1-VC-LeftFrontVentedSeat-010	VentedSeat	SYS-RA-CFTS044-067	Left Front Vented Seat	"*HW supplier shall notify the Power Mode signals via the VHAL interface.
*CarPropertyService shall receive thePower Mode signals  from VHAL and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals and and determine the supported vented seat levels.
*If $PowerMode$ <> [Ignition run], the left front vented seat switch, shall be shown as greyed-out, with a status of  OFF."
SWE1-VC-LeftFrontVentedSeat-011	VentedSeat	SYS-RA-CFTS044-068	Left Front Vented Seat	"*HW supplier shall notify the $FL_VS_RQ_TGW$ signals via the VHAL interface.
*CarPropertyService shall receive the $FL_VS_RQ_TGW$ signals  from VHAL and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals and and determine the supported vented seat levels.
*When the customer selects to change the state of the LF vented seat, the HU shall send an on-change $FL_VS_RQ_TGW$ = [Vented Seat Pressed / VS_PSD] signal to the CSWM within <Tsend>."
SWE1-VC-LeftFrontVentedSeat-012	VentedSeat	SYS-RA-CFTS044-069	Left Front Vented Seat	"*HW supplier shall notify the $FL_VS_RQ_TGW$  signals via the VHAL interface.
*CarPropertyService shall receive the $FL_VS_RQ_TGW$  signals  from VHAL and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals and and determine the supported vented seat levels.
*The HU shall follow this signal with an on change $FL_VS_RQ_TGW$ = [Not Pressed / VS_NOT_PSD] within a time period of <Tsend>."
SWE1-VC-LeftFrontVentedSeat-013	VentedSeat	SYS-RA-CFTS044-070	Left Front Vented Seat	"*When the customer selects to change the status of the LF vented seat, the HMI shall trigger an on-change request based on the current state of $VentedSeatFL$.
*The HMI layer shall evaluate the current value of the VentedSeatFL signal and generate the request based on user interaction.

*The HMI shall determine the next state and send $FL_VS_RQ_TGW$ as follows:
If High $FL_VS_RQ_TGW$ = [Medium]
IfMedium $FL_VS_RQ_TGW$ = [Low]
If Low $FL_VS_RQ_TGW$ = [Off]
If Off $FL_VS_RQ_TGW$ = [High]

*CarPropertyManager will receive signal and send it to the CarPropertyService  via API interface as get/set methods.
*CarPropertyService shall send the$FL_VS_RQ_TGW$ signal from the HMI layer to the VHAL interface.
*HW supplier shall support receiving the $FL_VS_RQ_TGW$ signal via the VHAL interface."
SWE1-VC-LeftFrontVentedSeat-014	VentedSeat	SYS-RA-CFTS044-071	Left Front Vented Seat	"**HW supplier shall notify the $VentedSeatFL$ via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ signal and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signal and update the internal stored status of the LF vented seat.
*When the HU receives a $VentedSeatFL$ = [Vented Seat Off / VS_OFF] signal, the HU shall change the stored status of the LF vented seat and change the display as specified by the HMI within a time period of <Tdisplay>."
SWE1-VC-LeftFrontVentedSeat-015	VentedSeat	SYS-RA-CFTS044-072	Left Front Vented Seat	"*HW supplier shall notify the $VentedSeatFL$ via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ signal and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signal and update the internal stored status of the LF vented seat.
*If $VentedSeatFL$ = [Vented Seat High / VS_HI]  the HMI shall update change the stored status of the LF vented seat and change the display as specified by the HMI within a time period of <Tdisplay>."
SWE1-VC-LeftFrontVentedSeat-016	VentedSeat	SYS-RA-CFTS044-073	Left Front Vented Seat	"*HW supplier shall notify the $VentedSeatFL$ via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ signal and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signal and update the internal stored status of the LF vented seat.
*When the HU receives an $VentedSeatFL$ = [Vented seat medium / VS_MED] signal, the HU shall change the stored status of the LF vented seat and change the display as specified by the HMI within a time period of <Tdisplay>."
SWE1-VC-LeftFrontVentedSeat-017	VentedSeat	SYS-RA-CFTS044-074	Left Front Vented Seat	"*HW supplier shall notify the $VentedSeatFL$ via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ signal and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signal and update the internal stored status of the LF vented seat.
*When the HU receives an $VentedSeatFL$ = [Vented Seat Low / VS_LO] signal, the HU shall change the stored status of the LF vented seat and change the display as specified by the HMI within a time period of <Tdisplay>."
SWE1-VC-RightFrontVentedSeat-018	VentedSeat	SYS-RA-CFTS044-075	Right Front Vented Seat	Right Front Vented Seat
SWE1-VC-RightFrontVentedSeat-019	VentedSeat	SYS-RA-CFTS044-076	Right Front Vented Seat	The RF vented seat button will allow the customer to change the state of the right front vented seat from Off to a high vented level and to a low vented level.
SWE1-VC-RightFrontVentedSeat-020	VentedSeat	SYS-RA-CFTS044-077	Right Front Vented Seat	"*HW supplier shall notify the HU wake-up event via the BH-CAN bus through the VHAL interface.
*CarPropertyService shall receive the wake-up indication and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received event and initialize the vented seat states.
*When the HU wakes up on the BH-CAN bus, the HMI shall set the RF vented seat state to Off."
SWE1-VC-RightFrontVentedSeat-021	VentedSeat	SYS-RA-CFTS044-078	Right Front Vented Seat	"*HW supplier shall notify the VentedSeatFR signal via the VHAL interface.
*CarPropertyService shall receive the VentedSeatFR signal and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signal.
*For vehicles supporting two states (i.e. LO and HI), the following values shall be considered valid: $VentedSeatFR$ = [VS_OFF], $VentedSeatFR$ = [VS_LO], and $VentedSeatFR$ = [VS_HI].
*The HMI shall interpret the VentedSeatFR signal as follows:
If $VentedSeatFR$ = [VS_OFF], the vented seat shall be considered Off.
If $VentedSeatFR$ = [VS_LO], the vented seat shall be considered Low.
If $VentedSeatFR$ = [VS_HI], the vented seat shall be considered High.
Any other value of $VentedSeatFR$ shall be considered invalid by the HMI."
SWE1-VC-RightFrontVentedSeat-022	VentedSeat	SYS-RA-CFTS044-079	Right Front Vented Seat	"*HW supplier shall notify the VentedSeatFR signal via the VHAL interface.
*CarPropertyService shall receive the VentedSeatFR signal and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signal.
*For vehicles supporting three states (i.e. LO, MEDIUM, and HI), the following values shall be considered valid: $VentedSeatFR$ = [VS_OFF], $VentedSeatFR$ = [VS_LO], $VentedSeatFR$ = [VS_MED], and $VentedSeatFR$ = [VS_HI].
*The HMI shall interpret the VentedSeatFR signal as follows:
If $VentedSeatFR$ = [VS_OFF], the vented seat shall be considered Off.
If $VentedSeatFR$ = [VS_LO], the vented seat shall be considered Low.
If $VentedSeatFR$ = [VS_MED], the vented seat shall be considered Medium.
If $VentedSeatFR$ = [VS_HI], the vented seat shall be considered High.
Any other value of $VentedSeatFR$ shall be considered invalid by the HMI."
SWE1-VC-RightFrontVentedSeat-023	VentedSeat	SYS-RA-CFTS044-080	Right Front Vented Seat	"*HW supplier shall notify the $VentedSeatFR$ signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ signal and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signal and compare it with the internally stored status of the RF vented seat.
*If the received $VentedSeatFR$ value is valid and different from the stored value, the HMI shall update the stored status with the new value and update the display to reflect the new state."
SWE1-VC-RightFrontVentedSeat-024	VentedSeat	SYS-RA-CFTS044-081	Right Front Vented Seat	"*HW supplier shall notify the $VentedSeatFR$  signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$  signal and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signal.
*if the HU receives an $VentedSeatFR$ signal, it shall compare to the stored state and , if different, replace the stored value with the new value and change the display to the new state."
SWE1-VC-RightFrontVentedSeat-025	VentedSeat	SYS-RA-CFTS044-082	Right Front Vented Seat	"*HW supplier shall notify the PrplsnSysAtv and Hybrid_Type signals via the VHAL interface.
*CarPropertyService shall receive the PrplsnSysAtv and Hybrid_Type signals and and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*If $PrplsnSysAtv$ = [Not Active] and $Hybrid_Type$ = [[PHEV] OR [BEV] OR [HEV] OR [REPB] OR [FCEV]], the right front vented seat switch shall be displayed as greyed-out in the HMI."
SWE1-VC-RightFrontVentedSeat-026	VentedSeat	SYS-RA-CFTS044-083	Right Front Vented Seat	"*HW supplier shall notify the $Hybrid_Type$ and $EngRun_Stat$ signals via the VHAL interface.
*CarPropertyService shall receive the $Hybrid_Type$ and $EngRun_Stat$  signals and and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*For vehicles not equipped with the Stop-Start feature, when the vehicle engine is not running ($EngRun_Stat$ <> [IDLE_STBL//UNLIMITED//LIMITED//RUN] && $Hybrid_Type$ <> [[PHEV] OR [BEV] OR [HEV] OR [REPB] OR [FCEV]]), the right front vented seat switch, shall be shown as greyed-out, per the HMI.

For vehicles not equipped with the Stop-Start feature, when the vehicle engine is not running ($EngRun_Stat$ <> [IDLE_STBL//UNLIMITED//LIMITED//RUN] && $Hybrid_Type$ <> [[PHEV] OR [BEV] OR [HEV] OR [REPB] OR [FCEV]]), the right front vented seat switch, shall be shown as greyed-out, per the HMI."
SWE1-VC-RightFrontVentedSeat-027	VentedSeat	SYS-RA-CFTS044-084	Right Front Vented Seat	"*HW supplier shall notify the Power Mode signals via the VHAL interface.
*CarPropertyService shall receive thePower Mode signals andsend that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*If $PowerMode$ <> [Ignition run], the right front vented seat switch, shall be shown as greyed-out, with a status of  OFF."
SWE1-VC-RightFrontVentedSeat-028	VentedSeat	SYS-RA-CFTS044-085	Right Front Vented Seat	"*HW supplier shall notify the $FR_VS_RQ_TGW$ signal via the VHAL interface.
*CarPropertyService shall receive the $FR_VS_RQ_TGW$ signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*The HU shall follow this signal with an on change $FR_VS_RQ_TGW$ = [Not Pressed / VS_NOT_PSD] within a time period of <Tsend>."
SWE1-VC-RightFrontVentedSeat-029	VentedSeat	SYS-RA-CFTS044-086	Right Front Vented Seat	"*HW supplier shall notify the $FR_VS_RQ_TGW$ signal via the VHAL interface.
*CarPropertyService shall receive the $FR_VS_RQ_TGW$ signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*If the customer selects to change the state of the RF vented seat, the HU shall send an on-change $FR_VS_RQ_TGW$ = [Vented Seat Pressed / VS_PSD] signal to the CSWM within <Tsend>."
SWE1-VC-RightFrontVentedSeat-030	VentedSeat	SYS-RA-CFTS044-087	Right Front Vented Seat	"*HW supplier shall notify the $FR_VS_RQ_TGW$ and $VentedSeatFR$ signals via the VHAL interface.
*CarPropertyService shall receive the $FR_VS_RQ_TGW$ and $VentedSeatFR$ signals and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*If HU determines that the Customer has selected to change the status of the Vented seat, the HU shall send an on change $FR_VS_RQ_TGW$ depending on the current status of $VentedSeatFR$.Then the signal value to be diaplayed like wise

Current status of $VentedSeatFR$ Signal to be sent

High $FR_VS_RQ_TGW$ = [Medium]

Medium $FR_VS_RQ_TGW$ = [Low]

Low $FR_VS_RQ_TGW$ = [Off]

Off $FR_VS_RQ_TGW$ = [High]"
SWE1-VC-RightFrontVentedSeat-031	VentedSeat	SYS-RA-CFTS044-088	Right Front Vented Seat	"*HW supplier shall notify the $VentedSeatFR$ signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*If HU receives a $VentedSeatFR$ = [Vented Seat Off / VS_OFF] signal, the HU shall change the stored status of the RF vented seat and change the display as specified by the HMI within a time period of <Tdisplay>."
SWE1-VC-RightFrontVentedSeat-032	VentedSeat	SYS-RA-CFTS044-089	Right Front Vented Seat	"*HW supplier shall notify the $VentedSeatFR$ signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ signal and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*If $VentedSeatFR$ = [Vented seat medium / VS_MED] signal, the HU shall change the stored status of the RF vented seat and change the display as specified by the HMI within a time period of <Tdisplay>."
SWE1-VC-RightFrontVentedSeat-033	VentedSeat	SYS-RA-CFTS044-090	Right Front Vented Seat	"*HW supplier shall notify the $VentedSeatFR$ signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ signal and  send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*If  $VentedSeatFR$ = [Vented seat medium / VS_MED] signal, the HU shall change the stored status of the RF vented seat and change the display as specified by the HMI within a time period of <Tdisplay>."
SWE1-VC-RightFrontVentedSeat-034	VentedSeat	SYS-RA-CFTS044-091	Right Front Vented Seat	"*HW supplier shall notify the $VentedSeatFR$ signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*If the HU receives an $VentedSeatFR$ = [Vented Seat Low / VS_LO] signal, the HU shall change the stored status of the RF vented seat and change the display as specified by the HMI within a time period of <Tdisplay>."
SWE1-VC-TwoStagesVentedSeatsManagement-035	VentedSeat	SYS-RA-CFTS044-260	Two Stages Vented Seats Management	Two Stages Vented Seats Management
SWE1-VC-TwoStagesVentedSeatsManagement-036	VentedSeat	SYS-RA-CFTS044-261	Two Stages Vented Seats Management	TLM Algorithm requirements
SWE1-VC-TwoStagesVentedSeatsManagement-037	VentedSeat	SYS-RA-CFTS044-262	Two Stages Vented Seats Management	"*HW supplier shall notify the PROXI parameter Cooled_Seats signals via the VHAL interface.
*CarPropertyService shall receive the PROXI parameter Cooled_Seats signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*And also the requirements are valid only if PROXI parameter Cooled_Seats == """"Front Seats"""" OR """"Front and Rear Seats""""."""
SWE1-VC-TwoStagesVentedSeatsManagement-038	VentedSeat	SYS-RA-CFTS044-263	Two Stages Vented Seats Management	"*HW supplier shall notify the $Heated_Steats_Levels$ API's signals via the VHAL interface.
*CarPropertyService shall receive the $Heated_Steats_Levels$ API's signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
* And also the requirements are valid only if $Heated_Steats_Levels$ is equal to """"Two Levels""""."
SWE1-VC-TwoStagesVentedSeatsManagement-039	VentedSeat	SYS-RA-CFTS044-264	Two Stages Vented Seats Management	"*HW supplier shall notify the VentedSeat and Ignition mode API's signals via the VHAL interface.
*CarPropertyService shall receive the VentedSeat and Ignition mode API's signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*HMI send the status of vented seat state to system according to ignition mode.
SW processed signal send to TLM module.
*If the user press the Vented seats icons on TLM.Display.GUI, the relative icons status shall follow the logic descibed below (off -> high -> low -> off):"
SWE1-VC-TwoStagesVentedSeatsManagement-040	VentedSeat	SYS-RA-CFTS044-265	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFL$ == ""Vented_seat_off"" AND STATUS_CSWM.FL_VS_STATFailSts == ""Fail_Not_Present"" AND DrvSeatHeating.Req passes to ""Requested"" )then TLM shall set TELEMATIC_VEHICLE_SETUP2.FL_VS_Cmd_Tlm = ""Vented_seat_high""."
SWE1-VC-TwoStagesVentedSeatsManagement-041	VentedSeat	SYS-RA-CFTS044-266	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFL$ == ""Vented_seat_high"" AND STATUS_CSWM.FL_VS_STATFailSts == ""Fail_Not_Present"" AND DrvSeatHeating.Req passes to ""Requested"")then TLM shall set TELEMATIC_VEHICLE_SETUP2.FL_VS_Cmd_Tlm = ""Vented_seat_low""."
SWE1-VC-TwoStagesVentedSeatsManagement-042	VentedSeat	SYS-RA-CFTS044-267	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signal andsend that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFL$ == ""Vented_seat_low"" AND STATUS_CSWM.FL_VS_STATFailSts == ""Fail_Not_Present"" AND DrvSeatHeating.Req passes to ""Requested"" )then TLM shall set TELEMATIC_VEHICLE_SETUP2.FL_VS_Cmd_Tlm = ""Vented_seat_off""."
SWE1-VC-TwoStagesVentedSeatsManagement-043	VentedSeat	SYS-RA-CFTS044-268	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*""IF ($VentedSeatFR$ == """"Vented_seat_off"""" AND STATUS_CSWM.FR_VS_STATFailSts == """"Fail_Not_Present"""" AND PsngrSeatHeating.Req passes to """"Requested"""" )then TLM shall set TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = """"Vented_seat_high""""."""
SWE1-VC-TwoStagesVentedSeatsManagement-044	VentedSeat	SYS-RA-CFTS044-269	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
IF ($VentedSeatFR$ == ""Vented_seat_high"" AND STATUS_CSWM.FR_VS_STATFailSts == ""Fail_Not_Present"" AND PsngrSeatHeating.Req passes to ""Requested"" )then TLM shall set TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = ""Vented_seat_low""."
SWE1-VC-TwoStagesVentedSeatsManagement-045	VentedSeat	SYS-RA-CFTS044-270	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFR$ == ""Vented_seat_low"" AND STATUS_CSWM.FR_VS_STATFailSts == ""Fail_Not_Present"" AND PsngrSeatHeating.Req passes to ""Requested"" )then
TLM shall set TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = ""Vented_seat_off""."
SWE1-VC-TwoStagesVentedSeatsManagement-046	VentedSeat	SYS-RA-CFTS044-271	Two Stages Vented Seats Management	"*HW supplier shall notify the DrvSeatHeating.Req AND STATUS_CSWM.FL_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the DrvSeatHeating.Req AND STATUS_CSWM.FL_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF (DrvSeatHeating.Req passes to ""Requested"" AND STATUS_CSWM.FL_VS_STATFailSts == ""Fail_Present"")then TLM has to show an informative popup relative to the failure."
SWE1-VC-TwoStagesVentedSeatsManagement-047	VentedSeat	SYS-RA-CFTS044-272	Two Stages Vented Seats Management	"*HW supplier shall notify the PsngrSeatHeating.Req AND STATUS_CSWM.FR_HS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the PsngrSeatHeating.Req AND STATUS_CSWM.FR_HS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF (PsngrSeatHeating.Req == ""Requested"" AND STATUS_CSWM.FR_HS_STATFailSts == ""Fail_Present"")then TLM has to show an informative popup relative to the failure."
SWE1-VC-TwoStagesVentedSeatsManagement-048	VentedSeat	SYS-RA-CFTS044-273	Two Stages Vented Seats Management	"*Even if the user does not interact with the TLM display (no icon is pressed), the system shall monitor the vented seat state continuously.
*If the vented seat state changes due to external inputs (e.g., CAN signal or system update), the HMI shall update the icon accordingly.
*The displayed icon shall always reflect the actual seat state received from the system.
*The HMI shall remain synchronized with the latest vented seat status without requiring user action."
SWE1-VC-TwoStagesVentedSeatsManagement-049	VentedSeat	SYS-RA-CFTS044-274	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signals via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*""IF ($VentedSeatFR$ passes to """"Vented_seat_off"""" AND STATUS_CSWM.FR_VS_STATFailSts == """"Fail_Not_Present"""")then TLM shall set    TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = """"Vented_seat_off""""."
SWE1-VC-TwoStagesVentedSeatsManagement-050	VentedSeat	SYS-RA-CFTS044-275	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signals via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*""IF ($VentedSeatFR$ passes to """"Vented_seat_low"""" AND STATUS_CSWM.FR_VS_STATFailSts == """"Fail_Not_Present"""")then TLM shall set    TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = """"Vented_seat_low""""."
